gutenberg_id,text,stave
19337,,3
19337,"For, the people who were shovelling away on the housetops were jovial",3
19337,"and full of glee; calling out to one another from the parapets, and now",3
19337,and then exchanging a facetious snowball--better-natured missile far,3
19337,"than many a wordy jest--laughing heartily if it went right, and not less",3
19337,"heartily if it went wrong. The poulterers' shops were still half open,",3
19337,"and the fruiterers' were radiant in their glory. There were great,",3
19337,"round, pot-bellied baskets of chestnuts, shaped like the waistcoats of",3
19337,"jolly old gentlemen, lolling at the doors, and tumbling out into the",3
19337,"street in their apoplectic opulence. There were ruddy, brown-faced,",3
19337,"broad-girthed Spanish onions, shining in the fatness of their growth",3
19337,"like Spanish Friars, and winking from their shelves in wanton slyness at",3
19337,"the girls as they went by, and glanced demurely at the hung-up",3
19337,mistletoe. There were pears and apples clustered high in blooming,3
19337,"pyramids; there were bunches of grapes, made, in the shopkeepers'",3
19337,"benevolence, to dangle from conspicuous hooks that people's mouths might",3
19337,"water gratis as they passed; there were piles of filberts, mossy and",3
19337,"brown, recalling, in their fragrance, ancient walks among the woods, and",3
19337,pleasant shufflings ankle deep through withered leaves; there were,3
19337,"Norfolk Biffins, squab and swarthy, setting off the yellow of the",3
19337,"oranges and lemons, and, in the great compactness of their juicy",3
19337,"persons, urgently entreating and beseeching to be carried home in paper",3
19337,"bags, and eaten after dinner. The very gold and silver fish, set forth",3
19337,"among these choice fruits in a bowl, though members of a dull and",3
19337,"stagnant-blooded race, appeared to know that there was something going",3
19337,"on; and, to a fish, went gasping round and round their little world in",3
19337,slow and passionless excitement.,3
19337,,3
19337,"The Grocers'! oh, the Grocers'! nearly closed, with perhaps two shutters",3
19337,"down, or one; but through those gaps such glimpses! It was not alone",3
19337,"that the scales descending on the counter made a merry sound, or that",3
19337,"the twine and roller parted company so briskly, or that the canisters",3
19337,"were rattled up and down like juggling tricks, or even that the blended",3
19337,"scents of tea and coffee were so grateful to the nose, or even that the",3
19337,"raisins were so plentiful and rare, the almonds so extremely white, the",3
19337,"sticks of cinnamon so long and straight, the other spices so delicious,",3
19337,the candied fruits so caked and spotted with molten sugar as to make the,3
19337,"coldest lookers-on feel faint, and subsequently bilious. Nor was it that",3
19337,"the figs were moist and pulpy, or that the French plums blushed in",3
19337,"modest tartness from their highly-decorated boxes, or that everything",3
19337,was good to eat and in its Christmas dress; but the customers were all,3
19337,"so hurried and so eager in the hopeful promise of the day, that they",3
19337,"tumbled up against each other at the door, crashing their wicker baskets",3
19337,"wildly, and left their purchases upon the counter, and came running back",3
19337,"to fetch them, and committed hundreds of the like mistakes, in the best",3
19337,humour possible; while the Grocer and his people were so frank and,3
19337,"fresh, that the polished hearts with which they fastened their aprons",3
19337,"behind might have been their own, worn outside for general inspection,",3
19337,and for Christmas daws to peck at if they chose.,3
19337,,3
19337,"But soon the steeples called good people all to church and chapel, and",3
19337,"away they came, flocking through the streets in their best clothes, and",3
19337,"with their gayest faces. And at the same time there emerged, from scores",3
19337,"of by-streets, lanes, and nameless turnings, innumerable people,",3
19337,carrying their dinners to the bakers' shops. The sight of these poor,3
19337,"revellers appeared to interest the Spirit very much, for he stood with",3
19337,"Scrooge beside him in a baker's doorway, and, taking off the covers as",3
19337,"their bearers passed, sprinkled incense on their dinners from his torch.",3
19337,"And it was a very uncommon kind of torch, for once or twice, when there",3
19337,were angry words between some dinner-carriers who had jostled each,3
19337,"other, he shed a few drops of water on them from it, and their",3
19337,"good-humour was restored directly. For they said, it was a shame to",3
19337,"quarrel upon Christmas-day. And so it was! God love it, so it was!",3
19337,,3
19337,"In time the bells ceased, and the bakers were shut up; and yet there was",3
19337,"a genial shadowing forth of all these dinners, and the progress of their",3
19337,"cooking, in the thawed blotch of wet above each baker's oven; where the",3
19337,pavement smoked as if its stones were cooking too.,3
19337,,3
19337,"""Is there a peculiar flavour in what you sprinkle from your torch?""",3
19337,asked Scrooge.,3
19337,,3
19337,"""There is. My own.""",3
19337,,3
19337,"""Would it apply to any kind of dinner on this day?"" asked Scrooge.",3
19337,,3
19337,"""To any kindly given. To a poor one most.""",3
19337,,3
19337,"""Why to a poor one most?"" asked Scrooge.",3
19337,,3
19337,"""Because it needs it most.""",3
19337,,3
19337,"""Spirit!"" said Scrooge after a moment's thought. ""I wonder you, of all",3
19337,"the beings in the many worlds about us, should desire to cramp these",3
19337,"people's opportunities of innocent enjoyment.""",3
19337,,3
19337,"""I!"" cried the Spirit.",3
19337,,3
19337,"""You would deprive them of their means of dining every seventh day,",3
19337,"often the only day on which they can be said to dine at all,"" said",3
19337,"Scrooge; ""wouldn't you?""",3
19337,,3
19337,"""I!"" cried the Spirit.",3
19337,,3
19337,"""You seek to close these places on the Seventh Day,"" said Scrooge. ""And",3
19337,"it comes to the same thing.""",3
19337,,3
19337,"""_I_ seek!"" exclaimed the Spirit.",3
19337,,3
19337,"""Forgive me if I am wrong. It has been done in your name, or at least in",3
19337,"that of your family,"" said Scrooge.",3
19337,,3
19337,"""There are some upon this earth of yours,"" returned the Spirit, ""who lay",3
19337,"claim to know us, and who do their deeds of passion, pride, ill-will,",3
19337,"hatred, envy, bigotry, and selfishness in our name, who are as strange",3
19337,"to us, and all our kith and kin, as if they had never lived. Remember",3
19337,"that, and charge their doings on themselves, not us.""",3
19337,,3
19337,"Scrooge promised that he would; and they went on, invisible, as they",3
19337,"had been before, into the suburbs of the town. It was a remarkable",3
19337,"quality of the Ghost (which Scrooge had observed at the baker's), that,",3
19337,"notwithstanding his gigantic size, he could accommodate himself to any",3
19337,place with ease; and that he stood beneath a low roof quite as,3
19337,gracefully and like a supernatural creature as it was possible he could,3
19337,have done in any lofty hall.,3
19337,,3
19337,And perhaps it was the pleasure the good Spirit had in showing off this,3
19337,"power of his, or else it was his own kind, generous, hearty nature, and",3
19337,"his sympathy with all poor men, that led him straight to Scrooge's",3
19337,"clerk's; for there he went, and took Scrooge with him, holding to his",3
19337,"robe; and, on the threshold of the door, the Spirit smiled, and stopped",3
19337,to bless Bob Cratchit's dwelling with the sprinklings of his torch.,3
19337,"Think of that! Bob had but fifteen ""Bob"" a week himself; he pocketed on",3
19337,Saturdays but fifteen copies of his Christian name; and yet the Ghost of,3
19337,Christmas Present blessed his four-roomed house!,3
19337,,3
19337,"Then up rose Mrs. Cratchit, Cratchit's wife, dressed out but poorly in a",3
19337,"twice-turned gown, but brave in ribbons, which are cheap, and make a",3
19337,"goodly show for sixpence; and she laid the cloth, assisted by Belinda",3
19337,"Cratchit, second of her daughters, also brave in ribbons; while Master",3
19337,"Peter Cratchit plunged a fork into the saucepan of potatoes, and,",3
19337,getting the corners of his monstrous shirt collar (Bob's private,3
19337,"property, conferred upon his son and heir in honour of the day) into his",3
19337,"mouth, rejoiced to find himself so gallantly attired, and yearned to",3
19337,"show his linen in the fashionable Parks. And now two smaller Cratchits,",3
19337,"boy and girl, came tearing in, screaming that outside the baker's they",3
19337,"had smelt the goose, and known it for their own; and, basking in",3
19337,"luxurious thoughts of sage and onion, these young Cratchits danced about",3
19337,"the table, and exalted Master Peter Cratchit to the skies, while he (not",3
19337,"proud, although his collars nearly choked him) blew the fire, until the",3
19337,"slow potatoes, bubbling up, knocked loudly at the saucepan lid to be let",3
19337,out and peeled.,3
19337,,3
19337,"""What has ever got your precious father, then?"" said Mrs. Cratchit. ""And",3
19337,"your brother, Tiny Tim? And Martha warn't as late last Christmas-day by",3
19337,"half an hour!""",3
19337,,3
19337,"""Here's Martha, mother!"" said a girl, appearing as she spoke.",3
19337,,3
19337,"""Here's Martha, mother!"" cried the two young Cratchits. ""Hurrah! There's",3
19337,"_such_ a goose, Martha!""",3
19337,,3
19337,"""Why, bless your heart alive, my dear, how late you are!"" said Mrs.",3
19337,"Cratchit, kissing her a dozen times, and taking off her shawl and bonnet",3
19337,for her with officious zeal.,3
19337,,3
19337,"""We'd a deal of work to finish up last night,"" replied the girl, ""and",3
19337,"had to clear away this morning, mother!""",3
19337,,3
19337,"""Well! never mind so long as you are come,"" said Mrs. Cratchit. ""Sit ye",3
19337,"down before the fire, my dear, and have a warm, Lord bless ye!""",3
19337,,3
19337,"""No, no! There's father coming,"" cried the two young Cratchits, who were",3
19337,"everywhere at once. ""Hide, Martha, hide!""",3
19337,,3
19337,"So Martha hid herself, and in came little Bob, the father, with at least",3
19337,"three feet of comforter, exclusive of the fringe, hanging down before",3
19337,him; and his threadbare clothes darned up and brushed to look,3
19337,"seasonable; and Tiny Tim upon his shoulder. Alas for Tiny Tim, he bore a",3
19337,"little crutch, and had his limbs supported by an iron frame!",3
19337,,3
19337,"""Why, where's our Martha?"" cried Bob Cratchit, looking round.",3
19337,,3
19337,"""Not coming,"" said Mrs. Cratchit.",3
19337,,3
19337,"""Not coming!"" said Bob with a sudden declension in his high spirits; for",3
19337,"he had been Tim's blood horse all the way from church, and had come home",3
19337,"rampant. ""Not coming upon Christmas-day!""",3
19337,,3
19337,"Martha didn't like to see him disappointed, if it were only in joke; so",3
19337,"she came out prematurely from behind the closet door, and ran into his",3
19337,"arms, while the two young Cratchits hustled Tiny Tim, and bore him off",3
19337,"into the wash-house, that he might hear the pudding singing in the",3
19337,copper.,3
19337,,3
19337,"""And how did little Tim behave?"" asked Mrs. Cratchit when she had",3
19337,"rallied Bob on his credulity, and Bob had hugged his daughter to his",3
19337,heart's content.,3
19337,,3
19337,"""As good as gold,"" said Bob, ""and better. Somehow, he gets thoughtful,",3
19337,"sitting by himself so much, and thinks the strangest things you ever",3
19337,"heard. He told me, coming home, that he hoped the people saw him in the",3
19337,"church, because he was a cripple, and it might be pleasant to them to",3
19337,remember upon Christmas-day who made lame beggars walk and blind men,3
19337,"see.""",3
19337,,3
19337,"Bob's voice was tremulous when he told them this, and trembled more when",3
19337,he said that Tiny Tim was growing strong and hearty.,3
19337,,3
19337,"His active little crutch was heard upon the floor, and back came Tiny",3
19337,"Tim before another word was spoken, escorted by his brother and sister",3
19337,"to his stool beside the fire; and while Bob, turning up his cuffs--as",3
19337,"if, poor fellow, they were capable of being made more shabby--compounded",3
19337,"some hot mixture in a jug with gin and lemons, and stirred it round and",3
19337,"round, and put it on the hob to simmer, Master Peter and the two",3
19337,"ubiquitous young Cratchits went to fetch the goose, with which they soon",3
19337,returned in high procession.,3
19337,,3
19337,Such a bustle ensued that you might have thought a goose the rarest of,3
19337,"all birds; a feathered phenomenon, to which a black swan was a matter of",3
19337,"course--and, in truth, it was something very like it in that house. Mrs.",3
19337,Cratchit made the gravy (ready beforehand in a little saucepan) hissing,3
19337,hot; Master Peter mashed the potatoes with incredible vigour; Miss,3
19337,Belinda sweetened up the apple sauce; Martha dusted the hot plates; Bob,3
19337,took Tiny Tim beside him in a tiny corner at the table; the two young,3
19337,"Cratchits set chairs for everybody, not forgetting themselves, and,",3
19337,"mounting guard upon their posts, crammed spoons into their mouths, lest",3
19337,they should shriek for goose before their turn came to be helped. At,3
19337,"last the dishes were set on, and grace was said. It was succeeded by a",3
19337,"breathless pause, as Mrs. Cratchit, looking slowly all along the",3
19337,"carving-knife, prepared to plunge it in the breast; but when she did,",3
19337,"and when the long-expected gush of stuffing issued forth, one murmur of",3
19337,"delight arose all round the board, and even Tiny Tim, excited by the two",3
19337,"young Cratchits, beat on the table with the handle of his knife, and",3
19337,feebly cried Hurrah!,3
19337,,3
19337,There never was such a goose. Bob said he didn't believe there ever was,3
19337,"such a goose cooked. Its tenderness and flavour, size and cheapness,",3
19337,were the themes of universal admiration. Eked out by apple sauce and,3
19337,"mashed potatoes, it was a sufficient dinner for the whole family;",3
19337,"indeed, as Mrs. Cratchit said with great delight (surveying one small",3
19337,"atom of a bone upon the dish), they hadn't ate it all at last! Yet every",3
19337,"one had had enough, and the youngest Cratchits, in particular, were",3
19337,"steeped in sage and onion to the eyebrows! But now, the plates being",3
19337,"changed by Miss Belinda, Mrs. Cratchit left the room alone--too nervous",3
19337,"to bear witnesses--to take the pudding up, and bring it in.",3
19337,,3
19337,Suppose it should not be done enough! Suppose it should break in turning,3
19337,out! Suppose somebody should have got over the wall of the back-yard and,3
19337,"stolen it, while they were merry with the goose--a supposition at which",3
19337,the two young Cratchits became livid! All sorts of horrors were,3
19337,supposed.,3
19337,,3
19337,Hallo! A great deal of steam! The pudding was out of the copper. A smell,3
19337,like a washing-day! That was the cloth. A smell like an eating-house and,3
19337,"a pastrycook's next door to each other, with a laundress's next door to",3
19337,that! That was the pudding! In half a minute Mrs. Cratchit,3
19337,"entered--flushed, but smiling proudly--with the pudding, like a speckled",3
19337,"cannon-ball, so hard and firm, blazing in half of half-a-quartern of",3
19337,"ignited brandy, and bedight with Christmas holly stuck into the top.",3
19337,,3
19337,"Oh, a wonderful pudding! Bob Cratchit said, and calmly too, that he",3
19337,regarded it as the greatest success achieved by Mrs. Cratchit since,3
19337,"their marriage. Mrs. Cratchit said that, now the weight was off her",3
19337,"mind, she would confess she had her doubts about the quantity of flour.",3
19337,"Everybody had something to say about it, but nobody said or thought it",3
19337,was at all a small pudding for a large family. It would have been flat,3
19337,heresy to do so. Any Cratchit would have blushed to hint at such a,3
19337,thing.,3
19337,,3
19337,"At last the dinner was all done, the cloth was cleared, the hearth",3
19337,"swept, and the fire made up. The compound in the jug being tasted, and",3
19337,"considered perfect, apples and oranges were put upon the table, and a",3
19337,shovel full of chestnuts on the fire. Then all the Cratchit family drew,3
19337,"round the hearth in what Bob Cratchit called a circle, meaning half a",3
19337,one; and at Bob Cratchit's elbow stood the family display of glass. Two,3
19337,tumblers and a custard cup without a handle.,3
19337,,3
19337,"These held the hot stuff from the jug, however, as well as golden",3
19337,"goblets would have done; and Bob served it out with beaming looks, while",3
19337,the chestnuts on the fire sputtered and cracked noisily. Then Bob,3
19337,proposed:,3
19337,,3
19337,"""A merry Christmas to us all, my dears. God bless us!""",3
19337,,3
19337,Which all the family re-echoed.,3
19337,,3
19337,"""God bless us every one!"" said Tiny Tim, the last of all.",3
19337,,3
19337,"He sat very close to his father's side, upon his little stool. Bob held",3
19337,"his withered little hand in his, as if he loved the child, and wished to",3
19337,"keep him by his side, and dreaded that he might be taken from him.",3
19337,,3
19337,"""Spirit,"" said Scrooge with an interest he had never felt before, ""tell",3
19337,"me if Tiny Tim will live.""",3
19337,,3
19337,"""I see a vacant seat,"" replied the Ghost, ""in the poor chimney-corner,",3
19337,"and a crutch without an owner, carefully preserved. If these shadows",3
19337,"remain unaltered by the Future, the child will die.""",3
19337,,3
19337,"""No, no,"" said Scrooge. ""Oh, no, kind Spirit! say he will be spared.""",3
19337,,3
19337,"""If these shadows remain unaltered by the Future, none other of my",3
19337,"race,"" returned the Ghost, ""will find him here. What then? If he be like",3
19337,"to die, he had better do it, and decrease the surplus population.""",3
19337,,3
19337,"Scrooge hung his head to hear his own words quoted by the Spirit, and",3
19337,was overcome with penitence and grief.,3
19337,,3
19337,"""Man,"" said the Ghost, ""if man you be in heart, not adamant, forbear",3
19337,"that wicked cant until you have discovered What the surplus is, and",3
19337,"Where it is. Will you decide what men shall live, what men shall die? It",3
19337,"may be that, in the sight of Heaven, you are more worthless and less fit",3
19337,to live than millions like this poor man's child. Oh God! to hear the,3
19337,Insect on the leaf pronouncing on the too much life among his hungry,3
19337,"brothers in the dust!""",3
19337,,3
19337,"Scrooge bent before the Ghost's rebuke, and, trembling, cast his eyes",3
19337,upon the ground. But he raised them speedily on hearing his own name.,3
19337,,3
19337,"""Mr. Scrooge!"" said Bob. ""I'll give you Mr. Scrooge, the Founder of the",3
19337,"Feast!""",3
19337,,3
19337,"""The Founder of the Feast, indeed!"" cried Mrs. Cratchit, reddening. ""I",3
19337,"wish I had him here. I'd give him a piece of my mind to feast upon, and",3
19337,"I hope he'd have a good appetite for it.""",3
19337,,3
19337,"""My dear,"" said Bob, ""the children! Christmas-day.""",3
19337,,3
19337,"""It should be Christmas-day, I am sure,"" said she, ""on which one drinks",3
19337,"the health of such an odious, stingy, hard, unfeeling man as Mr.",3
19337,"Scrooge. You know he is, Robert! Nobody knows it better than you do,",3
19337,"poor fellow!""",3
19337,,3
19337,"""My dear!"" was Bob's mild answer. ""Christmas-day.""",3
19337,,3
19337,"""I'll drink his health for your sake and the Day's,"" said Mrs. Cratchit,",3
19337,"""not for his. Long life to him! A merry Christmas and a happy New Year!",3
19337,"He'll be very merry and very happy, I have no doubt!""",3
19337,,3
19337,The children drank the toast after her. It was the first of their,3
19337,proceedings which had no heartiness in it. Tiny Tim drank it last of,3
19337,"all, but he didn't care twopence for it. Scrooge was the Ogre of the",3
19337,"family. The mention of his name cast a dark shadow on the party, which",3
19337,was not dispelled for full five minutes.,3
19337,,3
19337,"After it had passed away they were ten times merrier than before, from",3
19337,the mere relief of Scrooge the Baleful being done with. Bob Cratchit,3
19337,"told them how he had a situation in his eye for Master Peter, which",3
19337,"would bring in, if obtained, full five-and-sixpence weekly. The two",3
19337,young Cratchits laughed tremendously at the idea of Peter's being a man,3
19337,of business; and Peter himself looked thoughtfully at the fire from,3
19337,"between his collars, as if he were deliberating what particular",3
19337,investments he should favour when he came into the receipt of that,3
19337,"bewildering income. Martha, who was a poor apprentice at a milliner's,",3
19337,"then told them what kind of work she had to do, and how many hours she",3
19337,"worked at a stretch, and how she meant to lie abed to-morrow morning for",3
19337,a good long rest; to-morrow being a holiday she passed at home. Also how,3
19337,"she had seen a countess and a lord some days before, and how the lord",3
19337,"""was much about as tall as Peter""; at which Peter pulled up his collars",3
19337,"so high, that you couldn't have seen his head if you had been there. All",3
19337,this time the chestnuts and the jug went round and round; and by-and-by,3
19337,"they had a song, about a lost child travelling in the snow, from Tiny",3
19337,"Tim, who had a plaintive little voice, and sang it very well indeed.",3
19337,,3
19337,There was nothing of high mark in this. They were not a handsome family;,3
19337,they were not well dressed; their shoes were far from being waterproof;,3
19337,"their clothes were scanty; and Peter might have known, and very likely",3
19337,"did, the inside of a pawn-broker's. But they were happy, grateful,",3
19337,"pleased with one another, and contented with the time; and when they",3
19337,"faded, and looked happier yet in the bright sprinklings of the Spirit's",3
19337,"torch at parting, Scrooge had his eye upon them, and especially on Tiny",3
19337,"Tim, until the last.",3
19337,,3
19337,"By this time it was getting dark, and snowing pretty heavily; and as",3
19337,"Scrooge and the Spirit went along the streets, the brightness of the",3
19337,"roaring fires in kitchens, parlours, and all sorts of rooms was",3
19337,"wonderful. Here, the flickering of the blaze showed preparations for a",3
19337,"cosy dinner, with hot plates baking through and through before the fire,",3
19337,"and deep red curtains, ready to be drawn to shut out cold and darkness.",3
19337,"There, all the children of the house were running out into the snow to",3
19337,"meet their married sisters, brothers, cousins, uncles, aunts, and be the",3
19337,"first to greet them. Here, again, were shadows on the window blinds of",3
19337,"guests assembling; and there a group of handsome girls, all hooded and",3
19337,"fur-booted, and all chattering at once, tripped lightly off to some near",3
19337,"neighbour's house; where, woe upon the single man who saw them",3
19337,"enter--artful witches, well they knew it--in a glow!",3
19337,,3
19337,"But, if you had judged from the numbers of people on their way to",3
19337,"friendly gatherings, you might have thought that no one was at home to",3
19337,"give them welcome when they got there, instead of every house expecting",3
19337,"company, and piling up its fires half-chimney high. Blessings on it, how",3
19337,"the Ghost exulted! How it bared its breadth of breast, and opened its",3
19337,"capacious palm, and floated on, outpouring, with a generous hand, its",3
19337,bright and harmless mirth on everything within its reach! The very,3
19337,"lamp-lighter, who ran on before, dotting the dusky street with specks of",3
19337,"light, and who was dressed to spend the evening somewhere, laughed out",3
19337,"loudly as the Spirit passed, though little kenned the lamp-lighter that",3
19337,he had any company but Christmas.,3
19337,,3
19337,"And now, without a word of warning from the Ghost, they stood upon a",3
19337,"bleak and desert moor, where monstrous masses of rude stone were cast",3
19337,"about, as though it were the burial-place or giants; and water spread",3
19337,"itself wheresoever it listed; or would have done so, but for the frost",3
19337,"that held it prisoner; and nothing grew but moss and furze, and coarse,",3
19337,rank grass. Down in the west the setting sun had left a streak of fiery,3
19337,"red, which glared upon the desolation for an instant, like a sullen eye,",3
19337,"and, frowning lower, lower, lower yet, was lost in the thick gloom of",3
19337,darkest night.,3
19337,,3
19337,"""What place is this?"" asked Scrooge.",3
19337,,3
19337,"""A place where Miners live, who labour in the bowels of the earth,""",3
19337,"returned the Spirit. ""But they know me. See!""",3
19337,,3
19337,"A light shone from the window of a hut, and swiftly they advanced",3
19337,"towards it. Passing through the wall of mud and stone, they found a",3
19337,"cheerful company assembled round a glowing fire. An old, old man and",3
19337,"woman, with their children and their children's children, and another",3
19337,"generation beyond that, all decked out gaily in their holiday attire.",3
19337,"The old man, in a voice that seldom rose above the howling of the wind",3
19337,"upon the barren waste, was singing them a Christmas song; it had been a",3
19337,very old song when he was a boy; and from time to time they all joined,3
19337,"in the chorus. So surely as they raised their voices, the old man got",3
19337,"quite blithe and loud; and, so surely as they stopped, his vigour sank",3
19337,again.,3
19337,,3
19337,"The Spirit did not tarry here, but bade Scrooge hold his robe, and,",3
19337,"passing on above the moor, sped whither? Not to sea? To sea. To",3
19337,"Scrooge's horror, looking back, he saw the last of the land, a frightful",3
19337,"range of rocks, behind them; and his ears were deafened by the",3
19337,"thundering of water, as it rolled and roared, and raged among the",3
19337,"dreadful caverns it had worn, and fiercely tried to undermine the earth.",3
19337,,3
19337,"Built upon a dismal reef of sunken rocks, some league or so from shore,",3
19337,"on which the waters chafed and dashed, the wild year through, there",3
19337,"stood a solitary lighthouse. Great heaps of seaweed clung to its base,",3
19337,"and storm-birds--born of the wind, one might suppose, as seaweed of the",3
19337,"water--rose and fell about it, like the waves they skimmed.",3
19337,,3
19337,"But, even here, two men who watched the light had made a fire that",3
19337,through the loophole in the thick stone wall shed out a ray of,3
19337,brightness on the awful sea. Joining their horny hands over the rough,3
19337,"table at which they sat, they wished each other Merry Christmas in their",3
19337,"can of grog; and one of them, the elder too, with his face all damaged",3
19337,"and scarred with hard weather, as the figure-head of an old ship might",3
19337,"be, struck up a sturdy song that was like a gale in itself.",3
19337,,3
19337,"Again the Ghost sped on, above the black and heaving sea--on, on--until,",3
19337,"being far away, as he told Scrooge, from any shore, they lighted on a",3
19337,"ship. They stood beside the helmsman at the wheel, the look-out in the",3
19337,"bow, the officers who had the watch; dark, ghostly figures in their",3
19337,"several stations; but every man among them hummed a Christmas tune, or",3
19337,"had a Christmas thought, or spoke below his breath to his companion of",3
19337,"some bygone Christmas-day, with homeward hopes belonging to it. And",3
19337,"every man on board, waking or sleeping, good or bad, had had a kinder",3
19337,word for one another on that day than on any day in the year; and had,3
19337,shared to some extent in its festivities; and had remembered those he,3
19337,"cared for at a distance, and had known that they delighted to remember",3
19337,him.,3
19337,,3
19337,"It was a great surprise to Scrooge, while listening to the moaning of",3
19337,"the wind, and thinking what a solemn thing it was to move on through the",3
19337,"lonely darkness over an unknown abyss, whose depths were secrets as",3
19337,"profound as death: it was a great surprise to Scrooge, while thus",3
19337,"engaged, to hear a hearty laugh. It was a much greater surprise to",3
19337,"Scrooge to recognise it as his own nephew's, and to find himself in a",3
19337,"bright, dry, gleaming room, with the Spirit standing smiling by his",3
19337,"side, and looking at that same nephew with approving affability!",3
19337,,3
19337,"""Ha, ha!"" laughed Scrooge's nephew. ""Ha, ha, ha!""",3
19337,,3
19337,"If you should happen, by any unlikely chance, to know a man more blessed",3
19337,"in a laugh than Scrooge's nephew, all I can say is, I should like to",3
19337,"know him too. Introduce him to me, and I'll cultivate his acquaintance.",3
19337,,3
19337,"It is a fair, even-handed, noble adjustment of things, that, while there",3
19337,"is infection in disease and sorrow, there is nothing in the world so",3
19337,irresistibly contagious as laughter and good-humour. When Scrooge's,3
19337,"nephew laughed in this way, holding his sides, rolling his head, and",3
19337,"twisting his face into the most extravagant contortions, Scrooge's",3
19337,"niece, by marriage, laughed as heartily as he. And their assembled",3
19337,"friends, being not a bit behindhand, roared out lustily.",3
19337,,3
19337,"""Ha, ha! Ha, ha, ha, ha!""",3
19337,,3
19337,"""He said that Christmas was a humbug, as I live!"" cried Scrooge's",3
19337,"nephew. ""He believed it, too!""",3
19337,,3
19337,"""More shame for him, Fred!"" said Scrooge's niece indignantly. Bless",3
19337,those women! they never do anything by halves. They are always in,3
19337,earnest.,3
19337,,3
19337,"She was very pretty; exceedingly pretty. With a dimpled,",3
19337,"surprised-looking, capital face; a ripe little mouth, that seemed made",3
19337,to be kissed--as no doubt it was; all kinds of good little dots about,3
19337,"her chin, that melted into one another when she laughed; and the",3
19337,sunniest pair of eyes you ever saw in any little creature's head.,3
19337,"Altogether she was what you would have called provoking, you know; but",3
19337,"satisfactory, too. Oh, perfectly satisfactory!",3
19337,,3
19337,"""He's a comical old fellow,"" said Scrooge's nephew, ""that's the truth;",3
19337,"and not so pleasant as he might be. However, his offences carry their",3
19337,"own punishment, and I have nothing to say against him.""",3
19337,,3
19337,"""I'm sure he is very rich, Fred,"" hinted Scrooge's niece. ""At least, you",3
19337,"always tell _me_ so.""",3
19337,,3
19337,"""What of that, my dear?"" said Scrooge's nephew. ""His wealth is of no use",3
19337,to him. He don't do any good with it. He don't make himself comfortable,3
19337,"with it. He hasn't the satisfaction of thinking--ha, ha, ha!--that he is",3
19337,"ever going to benefit Us with it.""",3
19337,,3
19337,"""I have no patience with him,"" observed Scrooge's niece. Scrooge's",3
19337,"niece's sisters, and all the other ladies, expressed the same opinion.",3
19337,,3
19337,"""Oh, I have!"" said Scrooge's nephew. ""I am sorry for him; I couldn't be",3
19337,angry with him if I tried. Who suffers by his ill whims? Himself always.,3
19337,"Here he takes it into his head to dislike us, and he won't come and dine",3
19337,"with us. What's the consequence? He don't lose much of a dinner.""",3
19337,,3
19337,"""Indeed, I think he loses a very good dinner,"" interrupted Scrooge's",3
19337,"niece. Everybody else said the same, and they must be allowed to have",3
19337,"been competent judges, because they had just had dinner; and, with the",3
19337,"dessert upon the table, were clustered round the fire, by lamp-light.",3
19337,,3
19337,"""Well! I am very glad to hear it,"" said Scrooge's nephew, ""because I",3
19337,"haven't any great faith in these young housekeepers. What do _you_ say,",3
19337,"Topper?""",3
19337,,3
19337,"Topper had clearly got his eye upon one of Scrooge's niece's sisters,",3
19337,"for he answered that a bachelor was a wretched outcast, who had no right",3
19337,to express an opinion on the subject. Whereat Scrooge's niece's,3
19337,"sister--the plump one with the lace tucker, not the one with the",3
19337,roses--blushed.,3
19337,,3
19337,"""Do go on, Fred,"" said Scrooge's niece, clapping her hands. ""He never",3
19337,"finishes what he begins to say! He is such a ridiculous fellow!""",3
19337,,3
19337,"Scrooge's nephew revelled in another laugh, and, as it was impossible to",3
19337,"keep the infection off, though the plump sister tried hard to do it with",3
19337,"aromatic vinegar, his example was unanimously followed.",3
19337,,3
19337,"""I was only going to say,"" said Scrooge's nephew, ""that the consequence",3
19337,"of his taking a dislike to us, and not making merry with us, is, as I",3
19337,"think, that he loses some pleasant moments, which could do him no harm.",3
19337,I am sure he loses pleasanter companions than he can find in his own,3
19337,"thoughts, either in his mouldy old office or his dusty chambers. I mean",3
19337,"to give him the same chance every year, whether he likes it or not, for",3
19337,"I pity him. He may rail at Christmas till he dies, but he can't help",3
19337,thinking better of it--I defy him--if he finds me going there in good,3
19337,"temper, year after year, and saying, 'Uncle Scrooge, how are you?' If it",3
19337,"only puts him in the vein to leave his poor clerk fifty pounds, _that's_",3
19337,"something; and I think I shook him yesterday.""",3
19337,,3
19337,"It was their turn to laugh, now, at the notion of his shaking Scrooge.",3
19337,"But, being thoroughly good-natured, and not much caring what they",3
19337,"laughed at, so that they laughed at any rate, he encouraged them in",3
19337,"their merriment, and passed the bottle, joyously.",3
19337,,3
19337,"After tea they had some music. For they were a musical family, and knew",3
19337,"what they were about when they sung a Glee or Catch, I can assure you:",3
19337,"especially Topper, who could growl away in the bass like a good one, and",3
19337,"never swell the large veins in his forehead, or get red in the face over",3
19337,"it. Scrooge's niece played well upon the harp; and played, among other",3
19337,"tunes, a simple little air (a mere nothing: you might learn to whistle",3
